Pubmed_ID,Review,Author,Title,Journal,Year,Subject,Species,Nr patients,Unnamed: 10,abstract
17911496,No," Lesley H Curtis, Kevin A Schulman",Sex differences in the use of implantable cardioverter-defibrillators for primary and secondary prevention of sudden cardiac death.,JAMA : the journal of the American Medical Association,2007 Oct 3,Management,Human,236084,,"Previous studies of sex differences in the use of implantable cardioverter-defibrillators (ICDs) predate recent expansions in Medicare coverage and did not provide patient follow-up over multiple years.To examine sex differences in ICD use for primary and secondary prevention of sudden cardiac death.Analysis of a 5% national sample of research-identifiable files obtained from the US Centers for Medicare & Medicaid Services for the period 1991 through 2005. Patients were those aged 65 years or older with Medicare fee-for-service coverage and diagnosed with acute myocardial infarction and either heart failure or cardiomyopathy but no prior cardiac arrest or ventricular tachycardia (ie, the primary prevention cohort [n = 65,917 men and 70,504 women]), or with cardiac arrest or ventricular tachycardia (ie, the secondary prevention cohort [n = 52,252 men and 47,411 women]), from 1999 through 2005.Receipt of ICD therapy and all-cause mortality at 1 year.In the 2005 primary prevention cohort, 32.3 per 1000 men and 8.6 per 1000 women received ICD therapy within 1 year of cohort entry. In multivariate analyses, men were more likely than women to receive ICD therapy (hazard ratio [HR], 3.15; 95% confidence interval [CI], 2.86-3.47). Among men and women alive at 180 days after cohort entry, the hazard of mortality in the subsequent year was not significantly lower among those who received ICD therapy (HR, 1.01; 95% CI, 0.82-1.23). In the 2005 secondary prevention cohort, 102.2 per 1000 men and 38.4 per 1000 women received ICD therapy. Controlling for demographic variables and comorbid conditions, men were more likely than women to receive ICD therapy (HR, 2.44; 95% CI, 2.30-2.59). Among men and women alive at 30 days after cohort entry, the hazard of mortality in the subsequent year was significantly lower among those who received ICD therapy (HR, 0.65; 95% CI, 0.60-0.71).In the Medicare population, women are significantly less likely than men to receive ICD therapy for primary or secondary prevention of sudden cardiac death."
17660002,No," Hermann Faller, Christiane E Angermann",Depression and survival in chronic heart failure: does gender play a role?,European journal of heart failure : journal of the Working Group on Heart Failure of the European Society of Cardiology,2007 Oct,Outcomes,Human,231,,"Data regarding the influence of depression on outcome in chronic heart failure are conflicting and neglect possible gender differences.To investigate prevalence and prognostic importance of depression in a cohort of patients with symptomatic heart failure and to compare findings in males and females.Depression was measured at study entry using a self-reported 9-item Patient Health Questionnaire (PHQ-9) in 231 consecutive outpatients. The median follow-up time was 986 (IQR=664-1120) days.The prevalence of suspected major depression was 13% (minor depression, 17%) and was not different between the sexes. Major (but not minor) depression was associated with an increased mortality risk (hazard ratio [HR]=3.3, 95% confidence interval=1.8-6.1, p<0.001). This relationship remained significant after adjustment for other prognostically relevant factors as age, sex, heart failure aetiology, degree and type of left ventricular dysfunction, and New York Heart Association functional class. However, testing the effect of the interaction between gender and depression failed to reach significance (p=0.37).Our data confirm a high prevalence of depression in chronic heart failure. Further, they prove an independent prognostic impact of major, but not minor, depression. Possible gender differences regarding the prognostic impact of depression require further investigation in a larger patient cohort."
17976098,No," Alessio Lilli, Luigi Padeletti",Cardiac resynchronization therapy: gender related differences in left ventricular reverse remodeling.,Pacing and clinical electrophysiology : PACE,2007 Nov,Management,Human,334,,"Gender related differences in epidemiology, treatment, and prognosis of heart failure (HF) have been reported. We examined the sex influence in patients treated with cardiac resynchronization therapy (CRT).Out of 334 consecutive HF patients (19.7% women) who underwent CRT, 195 patients reached clinical and echocardiographic evaluation at six and 12 months and were selected for analysis. A reduction in left ventricular (LV) end-diastolic volume/m(2) (EDVi) and end systolic volume/m(2) (ESVi) was evident in the overall population at six months (P < 0.001) and from six to 12 months (P < 0.001). Compared to men, women showed significantly greater changes in LV volumes at mid (P < 0.05) and long-term (P < 0.001) follow-up and a significantly higher LV ejection fraction (EF) (40.8 +/- 12.3 vs 34.1 +/- 10.1, P < 0.01) at one year. Multiple regression analysis, including several demographic and clinical parameters, revealed that female gender is independently associated with greater reduction in LV ESVi. At the 12-month follow-up, the proportion of responders (defined in terms of ESV reduction by at least 10%) was higher in women than in men (76.1% vs 59.3%, P < 0.05).CRT induced a gender specific LV remodeling response."
17487289,No," Stefanie Houde, Anique Ducharme","Are there sex-related differences in specialized, multidisciplinary congestive heart failure clinics?",The Canadian journal of cardiology,2007 May 1,Management,Human,765,,"Specialized, multidisciplinary clinics improve service provision and reduce morbidity for patients with congestive heart failure (CHF). Although sex-related differences in access to cardiac health services have been reported, it remains unclear whether there are sex-related differences in the use of these specialized services.To evaluate possible sex-related differences in severity at entry into specialized, multidisciplinary clinics, and compare prescription patterns between male and female patients at these clinics.Data were obtained from the electronic clinical files of 765 CHF patients newly admitted to any of three main CHF clinics in Montreal, Quebec. Univariate and multivariate models were used to compare differences between sexes.Only 27.1% of patients were female. The mean age (+/- SD) of the women in the present study was similar to that of the men (64+/-16 years versus 65+/-13 years, respectively). Left ventricular ejection fraction at entry for patients with reduced systolic function was comparable between sexes. The New York Heart Association functional class at entry was similar among men and women with systolic dysfunction. However, among patients with preserved systolic function, women were more symptomatic, with a higher functional class at entry (adjusted OR 2.52, 95% CI 1.18 to 5.38). Prescription profiles were similar for men and women.Entry into a clinic may be delayed for women with preserved systolic function CHF. However, clinic referral patterns and disease management appeared to be similar among both men and women with systolic dysfunction CHF."
17446456,No," Shao-Kui Wei, Mark C P Haigney",Gender differences in Na/Ca exchanger current and beta-adrenergic responsiveness in heart failure in pig myocytes.,Annals of the New York Academy of Sciences,2007 Mar,Pathophysiology,Pig,na,,"Clinical trials suggest females experience less heart failure (HF) progression, mortality, and arrhythmia frequency. HF increases Na/Ca exchanger (NCX) expression and activity contributing to both depressed contractility and ventricular arrhythmias, but whether gender modifies this effect is unknown. Left ventricular myocytes were isolated from control and from tachycardic pacing-induced failing swine hearts of both sexes. The Ni-sensitive NCX current (I(NCX)) was measured in voltage clamp after blocking other channels. In control myocytes there is no difference in basal I(NCX) and beta-adrenergic responsiveness between male and female animals. HF greatly increased I(NCX) and reduced beta-adrenergic responsiveness in males compared to females, an effect that was eliminated by PP1. Diuretic therapy (furosemide, 1 mg/kg/day) further enhanced I(NCX) and reduced beta-adrenergic responsiveness in females and eliminated the gender difference. Gender-specific differences in calcium handling may contribute to improved survival of females in HF."
17383932,No," Marie Hudson, Louise Pilote",Sex differences in the effectiveness of angiotensin receptor blockers and angiotensin converting enzyme inhibitors in patients with congestive heart failure--a population study.,European journal of heart failure : journal of the Working Group on Heart Failure of the European Society of Cardiology,2007 Jun-Jul,Management,Human,19698,,"Angiotensin converting enzyme (ACE) inhibitors and angiotensin receptor blockers (ARBs) have been shown to improve survival in patients with congestive heart failure (CHF). We wish to determine whether there are sex-related differences in the optimal treatment of congestive heart failure.Using administrative databases, all patients >>=65 years of age discharged with a diagnosis of CHF between January 1998 and March 2003 and who filled a prescription for an ARB or an ACE inhibitor within 90 days of discharge were identified. Time to all-cause death in women and men on ACE inhibitors or ARBs was compared.There were 10,223 women (8627 ACE inhibitors and 1596 ARBs) and 9475 men (8484 ACE inhibitors and 991 ARBs). Hypertension was more common in women (50.1%) than men (33.1%). Women on ARBs had better survival than those on ACE inhibitors (adjusted hazard ratio (HR) 0.69, 95% confidence interval (CI) 0.59, 0.80). There was no difference in survival in men prescribed ARBs compared to ACE inhibitors (HR 1.10, 95% CI 0.95, 1.30).These sex differences in treatment-related outcome are important but should be confirmed in a randomized trial before ARBs are preferentially prescribed to women with CHF."
17347035,No," Marie Louise Luttik, Dirk J van Veldhuisen",Caregiver burden in partners of Heart Failure patients, limited influence of disease severity.,European journal of heart failure : journal of the Working Group on Heart Failure of the European Society of Cardiology,2007 Jun-Jul,Outcomes,Human,357.0,"In complying with required life style changes Heart Failure (HF) patients often depend on their partners. However providing care may cause burden and affect the health of these partners. The aim of this study was to investigate determinants of caregiver burden in order to identify caregivers who are at risk.Using a cross-sectional design, caregiver burden and potential determinants were measured in partners of HF patients. Demographic and clinical data were assessed in HF patients, partners completed questionnaires on caregiver burden (the Caregiver Reaction Assessment, CRA), caregiving tasks performed, physical and mental health status and quality of the marital relationship.In total 357 partners (75% female, mean age 67 years) participated. The physical health status of HF patients was only significantly associated with two domains of caregiver burden, 'disruption of daily schedule' (p<0.01) and 'loss of physical strength' (p<0.01). No associations were found with age, co-morbidity and LVEF. All domains of the CRA were mainly associated with the partner's own mental health (p<0.01) and with providing personal care to HF patients (p<0.01). Gender differences were only found with regard to the domain of 'feeling a lack of family support'.The assessment of caregiver burden should focus on the mental strength of partners. Furthermore when assistance in personal care is needed, additional support, either informal or professional, may be indicated."
17562954,No," Minoru Satoh, James K Liao",Inhibition of apoptosis-regulated signaling kinase-1 and prevention of congestive heart failure by estrogen.,Circulation,2007 Jun 26,Pathophysiology,Mouse,na,,"Epidemiological studies have shown gender differences in the incidence of congestive heart failure (CHF); however, the role of estrogen in CHF is not known. We hypothesize that estrogen prevents cardiomyocyte apoptosis and the development of CHF.17Beta-estradiol (E2, 0.5 mg/60-day release) or placebo pellet was implanted subcutaneously into male G alpha q transgenic (Gq) mice. After 8 weeks, E2 treatment decreased the extent of cardiac hypertrophy and dilation and improved contractility in Gq mice. E2 treatment also attenuated nicotinamide adenine dinucleotide phosphate oxidase activity and superoxide anion production via downregulation of Rac1. This correlated with reduced apoptosis in cardiomyocytes of Gq mice. The antioxidative properties of E2 were also associated with increased expression of thioredoxin (Trx), Trx reductases, and Trx reductase activity in the hearts of Gq mice. Furthermore, the activation of apoptosis signal-regulating kinase 1 and its downstream effectors, c-Jun N-terminal kinase and p38 mitogen-activated protein kinase, in the hearts of Gq mice was reduced by long-term E2 treatment. Indeed, E2 (10 nmol/L)-treated cardiomyocytes were much more resistant to angiotensin II-induced apoptosis. These antiapoptotic and cardioprotective effects of E2 were blocked by an estrogen receptor antagonist (ICI 182,780) and by a Trx reductase inhibitor (azelaic acid).These findings indicate that long-term E2 treatment improves CHF by antioxidative mechanisms that involve the upregulation of Trx and inhibition of Rac1-mediated attenuated nicotinamide adenine dinucleotide phosphate oxidase activity and apoptosis signal-regulating kinase 1 /c-Jun N-terminal kinase/p38 mitogen-activated protein kinase-mediated apoptosis. These results suggest that estrogen may be a useful adjunctive therapy for patients with CHF."
17562950,No," Eileen O'Meara,Collective=CHARM Investigators",Sex differences in clinical characteristics and prognosis in a broad spectrum of patients with heart failure: results of the Candesartan in Heart failure: Assessment of Reduction in Mortality and morbidity (CHARM) program.,Circulation,2007 Jun 19,Outcomes,Human,7599,,"We wished to test previous hypotheses that sex-related differences in mortality and morbidity may be due to differences in the cause of heart failure or in left ventricular ejection fraction (LVEF) by comparing fatal and nonfatal outcomes in women and men with heart failure and a broad spectrum of left ventricular ejection fraction.We compared outcomes in 2400 women and 5199 men randomized in the Candesartan in Heart failure: Assessment of Reduction in Mortality and morbidity (CHARM) program using multivariable regression analyses. A total of 1188 women (50%) had a low LVEF (< or = 0.40), and 1212 had a preserved LVEF (> 0.40). Among the men, 3388 (65%) had a low LVEF, and 1811 had a preserved LVEF. A total of 1216 women (51%) and 3465 men (67%) had an ischemic cause of their heart failure. All-cause mortality was 21.5% in women and 25.3% in men (adjusted hazard ratio [HR], 0.77; 95% CI, 0.69 to 0.86; P<0.001). Fewer women (30.4%) than men (33.3%) experienced cardiovascular death or heart failure hospitalization (adjusted HR, 0.83; 95% CI, 0.76 to 0.91; P<0.001). The risks of sudden death (HR, 0.70; 95% CI, 0.58 to 0.85) and death due to worsening heart failure (HR, 0.72; 95% CI, 0.58 to 0.89) were reduced to a comparable extent. The adjusted risk of cardiovascular hospitalization was also lower in women (HR, 0.88; 95% CI, 0.82 to 0.95), mainly because of a reduced risk of heart failure hospitalization (HR, 0.87; 95% CI, 0.78 to 0.97). Women had a lower risk of death irrespective of cause of heart failure or LVEF.Among patients with heart failure, women have lower risks of most fatal and nonfatal outcomes that are not explained, as previously suggested, by LVEF or origin of the heart failure."
16919502,No," Seongkum Heo, Jeanne Widener",Gender differences in the effects of physical and emotional symptoms on health-related quality of life in patients with heart failure.,European journal of cardiovascular nursing : journal of the Working Group on Cardiovascular Nursing of the European Society of Cardiology,2007 Jun,Outcomes,Human,98,,"Physical and emotional symptoms are common in heart failure. These symptoms are theorized to affect health-related quality of life (HRQOL), but their impact is likely mediated by variables not yet explored. Moreover, gender may affect these relationships.To determine gender differences in the effects of physical and emotional symptom status on HRQOL.Data from 51 men and 47 women with heart failure were analyzed using regression analyses. There were no gender differences in physical or emotional symptom status, or HRQOL, but there were differences in the dynamic relationships among the variables. In bivariate analyses, physical and emotional symptom status was related to HRQOL in both men and women. However, in women, physical symptom status was related to HRQOL, while in men depression affected HRQOL in multivariate analyses (p<.001, r(2)=.27; p<.001, r(2)=.40, respectively). Functional status measured by the New York Heart Association functional class mediated the effects of anxiety and depression on HRQOL only in women.There were gender differences in the dynamic relationships among variables related to HRQOL. These results demonstrate the need for individualized, comprehensive evaluation of patient's HRQOL and symptom status in order to appropriately target interventions."
16928469,No," Marie Holst, Anna Strömberg",Telephone follow-up of self-care behaviour after a single session education of patients with heart failure in primary health care.,European journal of cardiovascular nursing : journal of the Working Group on Cardiovascular Nursing of the European Society of Cardiology,2007 Jun,Management,Human,60,,"Improved self-care behaviour is a goal in educational programmes for patients with heart failure, especially in regard to daily self-weighing and salt and fluid restriction.The objectives of the present study were to: (1) describe self-care with special regard to daily self-weighing and salt and fluid restriction in patients with heart failure in primary health care, during one year of monthly telephone follow-up after a single session education, (2) to describe gender differences in regard to self-care and (3) to investigate if self-care was associated with health-related quality of life.The present analysis is a subgroup analysis of a larger randomised trial. After one intensive educational session, a primary health care nurse evaluated 60 patients (mean age 79 years, 52% males, 60% in New York Heart Association class III-IV) by monthly telephone follow-up during 12 months.The intervention had no effect on quality of life measured by EuroQol 5D and no significant associations were found between quality of life and self-care behaviour. Self-care behaviour measured by The European Self-care Behaviour Scale remained unchanged throughout the study period. No significant gender differences were shown but women had a tendency to improve adherence to daily weight control between 3- and 12 months.The self-care behaviour and quality of life in patients with heart failure did not change during one year of monthly telephone follow-up after a single session education and this indicates a need for more extensive interventions to obtain improved self-care behaviour in these patients."
17877207,Yes," E Lehmkuhl, V Regitz-Zagrosek",Implications of gender-specific aspects in the therapy of cardiovascular diseases,Therapeutische Umschau. Revue thérapeutique,2007 Jun,Review,Human,na,,"In cardiovascular diseases e.g. heart failure and coronary artery disease gender differences are evident in etiology, pathophysiology, clinical presentation, prognosis and response to treatment. Diabetes and hypertension are the major risk factors in women. Mechanisms leading to apparent diabetes or its clinical pre-stage are different in women and men and according to this result in different therapeutic implications. Diastolic heart failure is more frequent in women and effects and side effects of important groups of active pharmaceutical substances are, at least to some extent, different. Atrial fibrillation and ventricular arrhythmia differ in frequency of occurrence; drug induced tachycardia with QT interval prolongation is particularly frequent in women. Underlying pathomechanisms responsible for gender differences in pharmacotherapy are on the one hand differences in pharmacokinetic mechanisms. Particularly drugs which are metabolised via cytochrome P 450 CYP 3A pathway show different kinetics in women and men. In addition, important differences are evident in pharmocodynamics caused by effects of sex steroid hormones or products of X-chromosomal genes. The evidence of estrogen and testosterone receptors in cardiomyocytes and the vascular system, interaction of sex steroid hormones with cellular pathways and the role of X-chromosomal genes are the focus of basic research. Interactions of sex steroid hormone receptors with other nuclear receptors e.g. PPARs (""peroxisome proliferator-activated receptors"") are another important underlying mechanism. The knowledge of different pharmacokinetic mechanisms has to be taken into consideration in pharmacotherapy of cardiovascular diseases, for example by adjustment of drug dosages in women, necessary in different groups of pharmaceutical substances or in the long run, gender differences in effects and side effects of drugs. In drug development both aspects have to be considered. There is more than one good reason to intensify basic and clinical research and research on health care on gender differences in cardiovascular diseases."
17470718,No," Torbjørn Omland,",Plasma osteoprotegerin levels in the general population: relation to indices of left ventricular structure and function.,Hypertension,2007 Jun,Clinical,Human,2715,,"Osteoprotegerin, a member of the tumor necrosis factor receptor superfamily, has pleiotropic effects on bone metabolism, endocrine function, and the immune system. Myocardial expression and circulating levels of osteoprotegerin are increased in heart failure. The relationship between osteoprotegerin levels in the general population and indices of left ventricular structure and function is unknown. Plasma osteoprotegerin levels and cardiac MRI indices of left ventricular structure and function were available in 2715 subjects (median age: 44 years; 45% male) enrolled in the Dallas Heart Study. The associations between osteoprotegerin concentration and indices of left ventricular structure and function were assessed by linear regression analysis, adjusting for possible confounders. By gender-specific linear regression analysis, higher osteoprotegerin levels were significantly associated with higher left ventricular mass, left ventricular wall thickness, left ventricular concentricity index, and lower left ventricular ejection fraction (P<0.001 for all). After adjustment for age, race, fat-free mass, fat mass, hypertension, diabetes, coronary artery disease, estimated glomerular filtration rate, hypercholesterolemia, smoking status, hormone replacement therapy, coronary artery calcium score >10, and presence of aortic plaque, osteoprotegerin remained significantly associated with each of these left ventricular indices among male subjects (P<0.05 for each). Among female subjects, higher osteoprotegerin was independently associated with higher left ventricular end-systolic volume and lower ejection fraction (P<0.0001 for each) but not with indices of left ventricular hypertrophy. These findings are compatible with the theory that osteoprotegerin may play a pathophysiological role in the development of left ventricular hypertrophy and systolic dysfunction."
17587703,No," Yuji Okura, Yoshifusa Aizawa",Characterization of outpatients with systolic dysfunction in a Japanese community by total enumeration.,Circulation journal : official journal of the Japanese Circulation Society,2007 Jul,Epidemiology,Human,497,,"The prevalence of congestive heart failure (CHF) is increasing with the aging of the community. Management of patients with systolic dysfunction (SD) is important for prevention of CHF, but there is little information regarding the burden of SD on Japanese communities.In order to delineate the epidemiological and clinical characteristics of SD patients, the medical records of patients from Sado Island were collected and summarized in 2003. From the 5 years prior to 2003, data for 497 patients were extracted. The mortality rate was significantly higher compared with the general population; and the total number of survivors had decreased to 410 by 2003. The proportion of SD patients in the general population increased sharply after the age of 65 years in males and 70 years in females, reaching 3.3% and 1.7% for men and women, respectively, in their 80 s. In 49% of the patients, the Charlson comorbidity index was > or = 2, whereas 24% of females led a solitary life.The total count of outpatients with SD is progressively increasing with age. These patients have multiple comorbidities, making the outcome of SD a poor one. The gender difference in disease characteristics and living conditions should be taken into consideration when establishing preventive strategies for CHF in Japanese communities."
17185111,Yes," Hidekatsu Fukuta, William C Little",Contribution of systolic and diastolic abnormalities to heart failure with a normal and a reduced ejection fraction.,Progress in cardiovascular diseases,2007 Jan-Feb,Review,Human,na,,"Heart failure (HF) has traditionally been divided into HF with a reduced ejection fraction (EF; systolic HF) and HF with a normal EF (diastolic HF). Both groups have reductions in exercise tolerance, neurohumoral activation, and abnormal left ventricular (LV) filling dynamics and impaired relaxation. Although the normal EF indicates that pump performance is adequately compensated, some of the patients with HF and a normal EF have reduced longitudinal systolic velocity indicating cardiac muscular contractile dysfunction. Regardless of EF, the severity of HF and its prognosis and degree of exercise intolerance are closely related to the degree of diastolic filling abnormalities. Patients with HF and a reduced EF have ventricular dilatation and elongated myocytes, whereas patients with HF and a normal EF do not. Thus, patients with HF have diastolic abnormalities regardless of EF and many patients with HF and a normal EF have contractile abnormalities despite preserved systolic pump performance. Heart failure with a normal EF and a reduced EF differs in the systolic LV pump performance and the type of remodeling. The mechanism of the differing remodeling responses is not known, but aging, sex differences, and diabetes may contribute."
17185112,Yes," Vera Regitz-Zagrosek, Carsten Tschope",Role of gender in heart failure with normal left ventricular ejection fraction.,Progress in cardiovascular diseases,2007 Jan-Feb,Review,Human,na,,"Heart failure with normal ejection fraction (HF-NEF) is frequently believed to be more common in women than in men. However, the interaction of gender and age has rarely been analyzed in detail, and knowledge of the distinction between pre- and postmenopausal women is lacking. Some of the studies that have described a higher prevalence of HF-NEF in women relied on clinical diagnoses of HF together with normal systolic function and did not measure diastolic function. This applies to the analysis of patients hospitalized for HF and some epidemiological investigations that agree on the greater prevalence of HF-NEF in women. Population-based studies with echocardiographic determination of diastolic function have suggested equal or greater prevalence of diastolic dysfunction in men. Major risk factors for HF-NEF include hypertension, aging, obesity, diabetes, and ischemia. Hypertension is more frequent in women and can contribute to left ventricular and arterial stiffening in a gender-specific way. Aging, obesity, and diabetes affect myocardial and vascular stiffness differently and lead to different forms of myocardial hypertrophy in women and men. In contrast, ischemia may play a greater role in men. Gender differences in ventricular diastolic distensibility, in vascular stiffness and ventricular/vascular coupling, in skeletal muscle adaptation to HF, and in the perception of symptoms may contribute to a greater rate of HF-NEF in women. The underlying molecular mechanisms include gender differences in calcium handling, in the NO system, and in natriuretic peptides. Estrogen affects collagen synthesis and degradation and inhibits the renin-angiotensin system. Effects of estrogen may provide benefit to premenopausal women, and the loss of its protective mechanisms may render the heart of postmenopausal women more vulnerable. Thus, a number of molecular mechanisms can contribute to the gender differences in HF-NEF."
17266610,Yes," Virginia M Miller, Joseph P McConnell",Use of BNP and CRP as biomarkers in assessing cardiovascular disease: diagnosis versus risk.,Current vascular pharmacology,2007 Jan,Review,Human,na,,"Biomarkers are used in medicine to facilitate diagnosis, assess risk, direct therapy and determine efficacy of treatment. Sensitivity and specificity are essential in order for a biomarker to be useful. Brain natriuretic peptide (BNP) and C-reactive protein (CRP) are considered biomarkers of cardiovascular disease. However, they differ in function, sensitivity and specificity. BNP is released from the myocardium in response to myocardial stretch, a clear cause and effect relationship; therefore, it is useful in the diagnosis of heart failure when patients present with dyspnea of unknown origin and to assess treatment in high risk patients with diagnosed heart failure. Sex and age based reference ranges and partition values are established from clinical trials and from populations screened for the absence of cardiovascular disease. Highly sensitive and reproducible methods are also available to measure CRP. However, although CRP is associated with adverse cardiovascular events, unlike BNP, multiple stimuli increase production of CRP. Therefore, elevation in CRP is not specific to cardiovascular disease. Partition values for CRP and cardiovascular risk based on epidemiological studies predict risk for populations but may not always be useful when used alone to predict individual risk or to direct therapy. Given the non-specific stimuli which affect circulating concentrations of CRP, using CRP to monitor treatment to reduce cardiovascular risk may provide little benefit without understanding or targeting the underlying causes for its elevation."
17008460,No," Rebecca E Petre, Kenneth B Margulies",Sex-based differences in myocardial contractile reserve.,"American journal of physiology. Regulatory, integrative and comparative physiology",2007 Feb,Pathophysiology,Cat,na,,"Recent studies have identified sex differences in heart function that may affect the risk of developing heart failure. We hypothesized that there are fundamental differences in calcium (Ca) regulation in cardiac myocytes of males and premenopausal females. Isometric force transients (n = 45) were measured at various stimulation frequencies to define the force frequency responses (FFR) (0.5, 1.0, 1.5, and 2.0 Hz) during either changes in bath Ca ([Ca]o) (1.0, 1.75, 3.5, and 7.0 mM) or length-tension (20, 40, 60, 80, and 100% L(max)) in right ventricle trabeculae from normal male (MT) and premenopausal female (FT) cats. Force-Ca measurements were also obtained in chemically skinned trabeculae. Under basal conditions (0.5 Hz, 1.75 mM Ca, 80% L(max)) both MT and FT achieved similar developed forces (DF) (MT 11 +/- 1, FT = 10 +/- 1 mN/mm2). At low rates and lengths, there is no sex difference. At higher preloads and rates, there is a separation in DF in MT and FT. At basal [Ca]o both MT and FT exhibited positive FFR (2.0 Hz, 1.75 mM Ca: MT 38 +/- 3, FT 21 +/- 4 mN/mm2); however, at higher [Ca]o, MT achieved greater DF (2.0 Hz, 7.0 mM Ca: MT 40 +/- 3 and FT = 24 +/- 4 mN/mm2). We detected no sex difference in myofilament Ca sensitivity at a sarcomere length of 2.1 mum. However, rapid cooling contractures indicated greater sarcoplasmic reticulum (SR) Ca load in MT at higher frequencies. Despite virtually identical contractile performance under basal conditions, significant sex differences emerge under conditions of increased physiological stress. Given the lack of sex differences in myofilament Ca sensitivity, these studies suggest fundamental sex differences in cellular Ca regulation to achieve contractile reserve, with myocardium from males exhibiting higher SR Ca load."
17488764,No," Ali Ahmed, Louis J Dell'Italia",A propensity-matched study of the effect of diabetes on the natural history of heart failure: variations by sex and age.,Heart (British Cardiac Society),2007 Dec,Outcomes,Human,7788,,"Poor prognosis in heart failure (HF) patients with diabetes is often attributed to increased co-morbidity and advanced disease. Further, this effect may be worse in women.To determine whether the effect of diabetes on outcomes and the sex-related variation persisted in a propensity score-matched HF population, and whether the sex-related variation was a function of age.Of the 7788 HF patients in the Digitalis Investigation Group trial, 2218 had a history of diabetes. Propensity score for diabetes was calculated for each patient using a non-parsimonious logistic regression model incorporating all measured baseline covariates, and was used to match 2056 (93%) diabetic patients with 2056 non-diabetic patients.All-cause mortality occurred in 135 (25%) and 216 (39%) women without and with diabetes (adjusted HR = 1.67; 95% CI = 1.34 to 2.08; p<0.001). Among men, 535 (36%) and 609 (41%) patients without and with diabetes died from all causes (adjusted HR = 1.21; 95% CI = 1.07 to 1.36; p = 0.002). Sex-diabetes interaction (overall adjusted p<0.001) was only significant in patients > or = 65 years (15% absolute risk increase in women; multivariable p for interaction = 0.005), but not in younger patients (2% increase in women; p for interaction = 0.173). Risk-adjusted HR (95% CI) for all-cause hospitalisation for women and men were 1.49 (1.28 to 1.72) and 1.21 (1.11 to 1.32), respectively, also with significant sex-diabetes interaction (p = 0.011).Diabetes-associated increases in morbidity and mortality in chronic HF were more pronounced in women, and theses sex-related differences in outcomes were primarily observed in elderly patients."
17675059,No," Urban Alehagen, Ulf Dahlström",Natriuretic peptide biomarkers as information indicators in elderly patients with possible heart failure followed over six years: a head-to-head comparison of four cardiac natriuretic peptides.,Journal of cardiac failure,2007 Aug,Management,Human,415,,"Little is known about the differences between natriuretic peptides used to evaluate elderly patients with heart failure. The aim of the study was to evaluate the information and the power to predict cardiovascular mortality derived from an analysis of cardiac natriuretic peptides from the same study population and at the same time.In all, 415 elderly patients (age 65-82 years) in primary health care were evaluated and followed for 6 years. All patients had symptoms of heart failure and were examined by a cardiologist. An electrocardiogram and chest x-rays were taken, and the systolic and diastolic functions were assessed using Doppler echocardiography. Brain natriuretic peptide (BNP), N-terminal proBNP, atrial natriuretic peptide (ANP), and N-terminal proANP were analyzed. All 4 peptides were associated with age, and only 1 of them showed any gender difference. Three of the 4 peptides (not ANP) provided important information for identifying patients with impaired systolic function and diastolic dysfunction (pseudonormal or restrictive filling pattern), and for assessing the risk of cardiovascular death.Cardiac natriuretic peptides are useful tools for evaluating elderly patients with heart failure. Three of the 4 peptides were very similar. ANP exhibits inferior properties and cannot be recommended in clinical practice."
