Pubmed_ID,Review,Author,Title,Journal,Year,Subject,Species,Nr patients,abstract
15681530,No," Simron Singh, Frances A Shepherd",Influence of sex on toxicity and treatment outcome in small-cell lung cancer.,Journal of clinical oncology : official journal of the American Society of Clinical Oncology,2005 Feb 1,Management,Human,1006,"Female sex has been shown consistently to be a favorable prognostic factor in small-cell lung cancer (SCLC). Studies have shown that women with other tumor types experience greater treatment toxicity, but there have been few studies of sex-related toxicity in SCLC.This was a sex-based retrospective analysis of four SCLC trials conducted by the National Cancer Institute of Canada Clinical Trials Group between 1987 and 1999. The 1,006 patients (648 males and 358 females) received similar chemotherapy consisting of cyclophosphamide-doxorubicin-vincristine and etoposide-cisplatin. Toxicities examined included myelosuppression, stomatitis, vomiting, and infection. Other end points included dose reductions and omissions, response, and survival.Women experienced significantly more hematologic toxicity than men (grade 3 and 4 anemia, 16.3% v 7.6%, respectively, P < .001; grade 3 and 4 leukopenia, 80.4% v 69.2%, respectively, P = .0001). However, toxic death rates were similar for men and women (1.5% v 1.1%, respectively, P = .58). Women also had significantly more stomatitis and vomiting of all grades. Despite increased toxicity, 76% of females versus 73.4% of males received all six treatment cycles (P = .38), but 52% of females versus 43.4% of males had treatment delayed for 2 weeks or more (P = .022). Only 31.8% of females and 28.2% of males had at least one cycle of chemotherapy dose reduction (P = .23). The overall response rate was 80.3% for females and 66.9% for males (P < .0001), and the median survival time was 1.31 years for females compared with only 0.91 year for males (P < .0001).Women experience more chemotherapy-related toxicity in the treatment of SCLC, but they also have increased response rates and survival."
15681530,No," Simron Singh,",Influence of sex on toxicity and treatment outcome in small-cell lung cancer.,Journal of clinical oncology : official journal of the American Society of Clinical Oncology,2005 Feb 1,Management,Human,1006,"Female sex has been shown consistently to be a favorable prognostic factor in small-cell lung cancer (SCLC). Studies have shown that women with other tumor types experience greater treatment toxicity, but there have been few studies of sex-related toxicity in SCLC.This was a sex-based retrospective analysis of four SCLC trials conducted by the National Cancer Institute of Canada Clinical Trials Group between 1987 and 1999. The 1,006 patients (648 males and 358 females) received similar chemotherapy consisting of cyclophosphamide-doxorubicin-vincristine and etoposide-cisplatin. Toxicities examined included myelosuppression, stomatitis, vomiting, and infection. Other end points included dose reductions and omissions, response, and survival.Women experienced significantly more hematologic toxicity than men (grade 3 and 4 anemia, 16.3% v 7.6%, respectively, P < .001; grade 3 and 4 leukopenia, 80.4% v 69.2%, respectively, P = .0001). However, toxic death rates were similar for men and women (1.5% v 1.1%, respectively, P = .58). Women also had significantly more stomatitis and vomiting of all grades. Despite increased toxicity, 76% of females versus 73.4% of males received all six treatment cycles (P = .38), but 52% of females versus 43.4% of males had treatment delayed for 2 weeks or more (P = .022). Only 31.8% of females and 28.2% of males had at least one cycle of chemotherapy dose reduction (P = .23). The overall response rate was 80.3% for females and 66.9% for males (P < .0001), and the median survival time was 1.31 years for females compared with only 0.91 year for males (P < .0001).Women experience more chemotherapy-related toxicity in the treatment of SCLC, but they also have increased response rates and survival."
15709185,No," Masaki Tokumo,",The relationship between epidermal growth factor receptor mutations and clinicopathologic features in non-small cell lung cancers.,Clinical cancer research : an official journal of the American Association for Cancer Research,2005 Feb 1,Pathophysiology,Human,120,"Recent studies reported that clinical responsiveness to gefitinib was associated with somatic mutation of epidermal growth factor receptor (EGFR) gene in non-small cell lung cancers (NSCLC). Here, we investigated the relationship between EGFR mutation and clinicopathologic features.EGFR mutational status of 120 NSCLCs was determined mainly in EGFR exons 18 to 21 by direct sequence and correlated with clinicopathologic parameters.EGFR mutations were present in 38 cases (32%) and the majority of mutations were in-frame deletions of exon 19 (19 cases) and a missense mutation in exon 21 (18 cases). EGFR mutations were frequently associated with adenocarcinoma (P < 0.0001), never smoker (P < 0.0001), and female gender (P = 0.0001). Of interest, increasing smoke exposure was inversely related to the rate of EGFR mutation (P < 0.0001). Multivariate analysis showed that smoking and histology were independent variables. Furthermore, gender difference was observed for the mutational location (P = 0.01) dominance of exon 19 for males and exon 21 for females. Twenty-one cases were treated with gefitinib and found that EGFR mutation was significantly related to gefitinib responsiveness (P = 0.002). In addition, median survival times of patients with and without EGFR mutations treated with gefitinib were 25.1 and 14.0 months, respectively. Patients with EGFR mutations had approximately 2-fold survival advantage; however, the difference was not significant.We show that EGFR mutations were significantly related to histology and smoke exposure and were a strong predictive factor for gefitinib responsiveness in NSCLC."
15986439,No," Ji-Ching Lai, Huei Lee",Gender difference in estrogen receptor alpha promoter hypermethylation and its prognostic value in non-small cell lung cancer.,International journal of cancer. Journal international du cancer,2005 Dec 20,Pathophysiology,Human,123,"It has been documented that estrogen receptor (ER) transcription silencing due to hypermethylation is linked to the tumor progression of breast, uterine and prostate cancers. Additionally, ER hypermethylation in lung tumors has been associated with the exposure of specific carcinogens in animal study. The role of hypermethylation-induced ER transcription silencing in lung tumor progression and its prognostic value for non-small cell lung cancer (NSCLC) patients remained unclear. In our study, ER hypermethylation of 123 lung tumors and adjacent normal parts were examined by methylation-specific PCR (MSP). Estrogen receptor mRNA expression in lung tumors was determined by RT-PCR. Our data indicated that ER hypermethylation was only detected in lung tumors, but not in adjacent normal lung tissues. This suggests that ER hypermethylation may be associated with lung tumorigenesis. Among the clinical parameters studied, only gender factor was correlated with ER hypermethylation with a higher frequency of ER hypermethylation being in male patients than in female patients (58 vs. 34%, p = 0.01). After being stratified by gender and cigarette smoking status, a similarly high prevalence of ER hypermethylation was found in male smoking and nonsmoking patients (60 vs. 61%) as compared to that of female nonsmoking patients (34%). To investigate if 17-beta estradiol (E2) was responsible for such gender difference in ER hypermethylation, a lung cancer A549 cell with ER hypermethylation and without ER mRNA expression was treated with E2 of various concentrations for defined time intervals to show that an E2 treatment could restore the expression of ER mRNA and eliminate ER hypermethylation. Western blot data also showed that acetylated histone 3 and histone 4 of chromatin were increased significantly by E2 treatment. Thus, E2 can make ER mRNA re-expression by eliminating ER hypermethylation. To elucidate the prognostic value of ER hypermethylation, Kaplan-Meier analysis was carried out to show that patients with ER hypermethylation had a poorer prognosis than those without ER hypermethylation. Such prognostic prediction, however, applied only to male (p = 0.0044) patients. Cox regression analysis further showed the feasibility of ER hypermethylation as an independent prognostic factor of NSCLC (p = 0.007). It is possible that antiestrogens may have different therapeutic values for male and female lung cancer patients."
15986439,No," Ji-Ching Lai,",Gender difference in estrogen receptor alpha promoter hypermethylation and its prognostic value in non-small cell lung cancer.,International journal of cancer. Journal international du cancer,2005 Dec 20,Pathophysiology,Human,123,"It has been documented that estrogen receptor (ER) transcription silencing due to hypermethylation is linked to the tumor progression of breast, uterine and prostate cancers. Additionally, ER hypermethylation in lung tumors has been associated with the exposure of specific carcinogens in animal study. The role of hypermethylation-induced ER transcription silencing in lung tumor progression and its prognostic value for non-small cell lung cancer (NSCLC) patients remained unclear. In our study, ER hypermethylation of 123 lung tumors and adjacent normal parts were examined by methylation-specific PCR (MSP). Estrogen receptor mRNA expression in lung tumors was determined by RT-PCR. Our data indicated that ER hypermethylation was only detected in lung tumors, but not in adjacent normal lung tissues. This suggests that ER hypermethylation may be associated with lung tumorigenesis. Among the clinical parameters studied, only gender factor was correlated with ER hypermethylation with a higher frequency of ER hypermethylation being in male patients than in female patients (58 vs. 34%, p = 0.01). After being stratified by gender and cigarette smoking status, a similarly high prevalence of ER hypermethylation was found in male smoking and nonsmoking patients (60 vs. 61%) as compared to that of female nonsmoking patients (34%). To investigate if 17-beta estradiol (E2) was responsible for such gender difference in ER hypermethylation, a lung cancer A549 cell with ER hypermethylation and without ER mRNA expression was treated with E2 of various concentrations for defined time intervals to show that an E2 treatment could restore the expression of ER mRNA and eliminate ER hypermethylation. Western blot data also showed that acetylated histone 3 and histone 4 of chromatin were increased significantly by E2 treatment. Thus, E2 can make ER mRNA re-expression by eliminating ER hypermethylation. To elucidate the prognostic value of ER hypermethylation, Kaplan-Meier analysis was carried out to show that patients with ER hypermethylation had a poorer prognosis than those without ER hypermethylation. Such prognostic prediction, however, applied only to male (p = 0.0044) patients. Cox regression analysis further showed the feasibility of ER hypermethylation as an independent prognostic factor of NSCLC (p = 0.007). It is possible that antiestrogens may have different therapeutic values for male and female lung cancer patients."
15824188,No," Aizen J Marrogi,",TP53 mutation spectrum in lung cancer is not different in women and men.,"Cancer epidemiology, biomarkers & prevention : a publication of the American Association for Cancer Research, cosponsored by the American Society of Preventive Oncology",2005 Apr,Pathophysiology,Human,103,"Whether women are more susceptible to lung cancer than men has been controversial. Several case-control studies suggested that women have greater risk of lung cancer compared with men at similar levels of cigarette smoking, whereas some large cohort studies failed to observe this association. Other studies indicated that lung cancer may have biological characteristics and mechanisms of carcinogenesis that are gender specific. Therefore, we hypothesized that women are more susceptible to the carcinogenic effects of tobacco smoke exposure, as evidenced by a higher frequency of G:C-to-T:A somatic mutations in tumors from women in comparison with men at similar levels of tobacco smoke exposure. To investigate our hypothesis, we examined the TP53 mutational spectrum in a case-only (102 women and 201 men) series study where complete smoking information was available. A similar frequency and type of somatic TP53 mutations were observed in women and men. In conclusion, our study indicates that the TP53 mutation spectrum is similar in women and men. Our results are consistent with a recent large cohort study and summary of previous cohort studies, suggesting that women likely have equivalent susceptibility to lung cancer as men."
16291523,Yes," Mihi Yang, Myung-Yun Pyo",Molecular epidemiology of lung cancer in female passive smokers.,"Journal of environmental science and health. Part C, Environmental carcinogenesis & ecotoxicology reviews",2005,Review,Human,na,"To clarify etiology of lung cancer in nonsmoker females, various studies have been done. Particularly, host factors and environmental tobacco smoking (ETS) of females have been emphasized. However, traditional epidemiological data showed controversial results of sex or gender differences in lung cancer susceptibility and suggest presence of some confounders. One of them is that most of epidemiology studies are based on self-reports for ETS. To prevent misestimate effects of ETS via the self-report, exposure monitoring of ETS is required. On the other hand, focusing on genetic polymorphisms in metabolic enzymes and DNA repair, molecular epidemiological studies have been done in nonsmoker females. Therefore, this review considered: 1. gender differences in lung cancer; 2. effects of passive smoking on lung cancer; 3. exposure monitoring of ETS including genetic risks of lung cancer to clarify etiology of lung cancer in the nonsmoker females with molecular epidemiological discussion."
16291523,Yes," Mihi Yang,",Molecular epidemiology of lung cancer in female passive smokers.,"Journal of environmental science and health. Part C, Environmental carcinogenesis & ecotoxicology reviews",2005,Review,Human,n.a.,"To clarify etiology of lung cancer in nonsmoker females, various studies have been done. Particularly, host factors and environmental tobacco smoking (ETS) of females have been emphasized. However, traditional epidemiological data showed controversial results of sex or gender differences in lung cancer susceptibility and suggest presence of some confounders. One of them is that most of epidemiology studies are based on self-reports for ETS. To prevent misestimate effects of ETS via the self-report, exposure monitoring of ETS is required. On the other hand, focusing on genetic polymorphisms in metabolic enzymes and DNA repair, molecular epidemiological studies have been done in nonsmoker females. Therefore, this review considered: 1. gender differences in lung cancer; 2. effects of passive smoking on lung cancer; 3. exposure monitoring of ETS including genetic risks of lung cancer to clarify etiology of lung cancer in the nonsmoker females with molecular epidemiological discussion."
16151580,No," V HabalovÃ¡,",A pilot study testing the genetic polymorphism of N-acetyltransferase 2 as a risk factor in lung cancer.,Neoplasma,2005,Pathophysiology,Human,277,"NAT2 as phase II enzyme is involved in the detoxification/activation of various drugs, environmental substances and carcinogenic compounds. A genotyping approach has been used to investigate NAT2 genotype with putative relevance in lung cancer in population of 110 Slovak-Caucasians patients and 167 non-malignant individuals from the same region. Slow acetylation was not observed to be a significant risk factor of lung cancer development (OR=1.19; 95% CI: 0.71-1.99). However, one genotype responsible for slow acetylation (NAT2*5B/*6) was observed significantly more frequently in lung cancer patients with squamous cell carcinoma compared with control subjects (OR=2.24; 95% CI: 1.14-4.34). Stratified analysis showed an increasing impact of the specific allelic combination NAT2*5B/*6 in non-smokers (OR=6.5; 95% CI: 1.25-15.08). In the case of squamous lung carcinoma an analysis revealed a tendency to adversely affect cancer risk in the individuals with the mentioned genotype in younger than 60 years (OR=3.14; 95% CI: 0.98-9.72) non-smokers (OR=10.40; 95% CI: 1.35-118.89) and in females (OR=4.25; 1.08-16.25). Additional studies are needed to confirm the results we observed and to assess the impact of other effects (specific allelic combinations, sex differences and histological subtype of lung cancer) on NAT2 susceptibility in lung carcinogenesis."
15301869,No," Gisle Berge, Aage Haugen",Role of estrogen receptor in regulation of polycyclic aromatic hydrocarbon metabolic activation in lung.,"Lung cancer (Amsterdam, Netherlands)",2004 Sep,Pathophysiology,Human,na,"Epidemiological and biochemical studies have indicated that females may be at greater risk of smoking associated lung cancer compared with males. Among lung cancer patients, female smokers have been found to have higher levels of PAH-related DNA adducts and CYP1A1 gene expression in their normal lung tissue compared to male smokers. A possible role of steroid hormones in these sex differences via interactions between aryl hydrocarbon receptor and estrogen receptor mediated cellular effects has been suggested. In the present study the impact of the estrogen receptor (ERalpha) on CYP1A1 and CYP1B1 gene expression was studied in vitro in human bronchial epithelial cells. Transient transfection of the BEP2D cell line with ERalpha influenced neither constitutive expression of CYP1A1 or CYP1B1 nor induction of these genes by TCDD as measured by real-time RT-PCR. ERalpha had no effect on the constitutive or TCDD-induced enzymatic activity of CYP1A1 (EROD). We also studied the effect of steroid hormones on lung PAH metabolic activation in A/J mice. Intact and ovariectomized female mice were orally exposed to a single dose of benzo[a]pyrene. Ovariectomy did not influence the levels of either benzo[a]pyrene-derived protein or DNA adducts in the lung tissue measured by HPLC and 32P-postlabeling, respectively. In conclusion, the present data do not support the hypothesis of a role of estrogen or the ERalpha in regulating the metabolic activation of polycyclic aromatic hydrocarbons in lung."
15301869,No," Gisle Berge,",Role of estrogen receptor in regulation of polycyclic aromatic hydrocarbon metabolic activation in lung.,"Lung cancer (Amsterdam, Netherlands)",2004 Sep,Pathophysiology,"Human, Mouse",n.a.,"Epidemiological and biochemical studies have indicated that females may be at greater risk of smoking associated lung cancer compared with males. Among lung cancer patients, female smokers have been found to have higher levels of PAH-related DNA adducts and CYP1A1 gene expression in their normal lung tissue compared to male smokers. A possible role of steroid hormones in these sex differences via interactions between aryl hydrocarbon receptor and estrogen receptor mediated cellular effects has been suggested. In the present study the impact of the estrogen receptor (ERalpha) on CYP1A1 and CYP1B1 gene expression was studied in vitro in human bronchial epithelial cells. Transient transfection of the BEP2D cell line with ERalpha influenced neither constitutive expression of CYP1A1 or CYP1B1 nor induction of these genes by TCDD as measured by real-time RT-PCR. ERalpha had no effect on the constitutive or TCDD-induced enzymatic activity of CYP1A1 (EROD). We also studied the effect of steroid hormones on lung PAH metabolic activation in A/J mice. Intact and ovariectomized female mice were orally exposed to a single dose of benzo[a]pyrene. Ovariectomy did not influence the levels of either benzo[a]pyrene-derived protein or DNA adducts in the lung tissue measured by HPLC and 32P-postlabeling, respectively. In conclusion, the present data do not support the hypothesis of a role of estrogen or the ERalpha in regulating the metabolic activation of polycyclic aromatic hydrocarbons in lung."
15474664,No," Ya-Wen Cheng, Huei Lee",Gender difference in human papillomarvirus infection for non-small cell lung cancer in Taiwan.,"Lung cancer (Amsterdam, Netherlands)",2004 Nov,Epidemiology,Human,201,"Our previous reports have indicated that high risk human papillomarvirus (HPV) 16/18 were much more frequently detected in lung tumors of female patients as compared to that of male patients and HPV 16/18 in lung tumors were evolutionally correlated with those in blood circulation. In the other hand, it is well known that HPV 6/11 are frequently associated with upper aerodigestive and respiratory diseases. HPV 6/11 DNA were detected in lung tumors by nested PCR and in situ hybridization to investigate if any difference in prevalent types of HPV exists between genders. Our data showed that HPV 6 infection was detected in 28.4% (40 of 141) lung tumors, which was significantly higher than that in non-cancer controls (1.7%, 1 of 60; P < 0.0001), however, such high prevalence was not observed for HPV 11. Among studied clinico-pathological parameters, HPV 6 infection was significantly related with gender (P = 0.002) and smoking status (P = 0.014). After being stratified by gender and smoking status, HPV 6 infection rate in lung tumors of non-smoking male patients was much higher than that in non-smoking female patients (33.3% versus 11.1%; P = 0.023), but no difference between smoking and non-smoking male patients (38.1% versus 33.3%). With adjustments for age, tumor type, and tumor stage, smoking male lung cancer patients had a much higher OR value (OR, 7.35; 95%CI, 2.11-25.58) for HPV 6 infection compared with 3.93 (95% CI, 1.17-13.12) of non-smoking male patients. Moreover, a higher prevalence of HPV 6 was detected in lung tumors of smoking male patients with early tumor stage than those with advanced stages (P = 0.008), but not in non-smoking male and female patients. A higher prevalence of HPV 6 in male lung cancer patients, as compared with female lung cancer patients, indicating not only different HPV infection routes for different genders, but also that HPV 6 infections may act as a prospective early risk marker of lung cancer for smoking male patients in Taiwan."
15474664,No," Ya-Wen Cheng,",Gender difference in human papillomarvirus infection for non-small cell lung cancer in Taiwan.,"Lung cancer (Amsterdam, Netherlands)",2004 Nov,Pathophysiology,Human,201,"Our previous reports have indicated that high risk human papillomarvirus (HPV) 16/18 were much more frequently detected in lung tumors of female patients as compared to that of male patients and HPV 16/18 in lung tumors were evolutionally correlated with those in blood circulation. In the other hand, it is well known that HPV 6/11 are frequently associated with upper aerodigestive and respiratory diseases. HPV 6/11 DNA were detected in lung tumors by nested PCR and in situ hybridization to investigate if any difference in prevalent types of HPV exists between genders. Our data showed that HPV 6 infection was detected in 28.4% (40 of 141) lung tumors, which was significantly higher than that in non-cancer controls (1.7%, 1 of 60; P < 0.0001), however, such high prevalence was not observed for HPV 11. Among studied clinico-pathological parameters, HPV 6 infection was significantly related with gender (P = 0.002) and smoking status (P = 0.014). After being stratified by gender and smoking status, HPV 6 infection rate in lung tumors of non-smoking male patients was much higher than that in non-smoking female patients (33.3% versus 11.1%; P = 0.023), but no difference between smoking and non-smoking male patients (38.1% versus 33.3%). With adjustments for age, tumor type, and tumor stage, smoking male lung cancer patients had a much higher OR value (OR, 7.35; 95%CI, 2.11-25.58) for HPV 6 infection compared with 3.93 (95% CI, 1.17-13.12) of non-smoking male patients. Moreover, a higher prevalence of HPV 6 was detected in lung tumors of smoking male patients with early tumor stage than those with advanced stages (P = 0.008), but not in non-smoking male and female patients. A higher prevalence of HPV 6 in male lung cancer patients, as compared with female lung cancer patients, indicating not only different HPV infection routes for different genders, but also that HPV 6 infections may act as a prospective early risk marker of lung cancer for smoking male patients in Taiwan."
15187053,No," Vivek H Murthy, Cary P Gross","Participation in cancer clinical trials: race-, sex-, and age-based disparities.",JAMA : the journal of the American Medical Association,2004 Jun 9,Management,Human,na,"Despite the importance of diversity of cancer trial participants with regard to race, ethnicity, age, and sex, there is little recent information about the representation of these groups in clinical trials.To characterize the representation of racial and ethnic minorities, the elderly, and women in cancer trials sponsored by the National Cancer Institute.Cross-sectional population-based analysis of all participants in therapeutic nonsurgical National Cancer Institute Clinical Trial Cooperative Group breast, colorectal, lung, and prostate cancer clinical trials in 2000 through 2002. In a separate analysis, the ethnic distribution of patients enrolled in 2000 through 2002 was compared with those enrolled in 1996 through 1998, using logistic regression models to estimate the relative risk ratio of enrollment for racial and ethnic minorities to that of white patients during these time periods.Enrollment fraction, defined as the number of trial enrollees divided by the estimated US cancer cases in each race and age subgroup.Cancer research participation varied significantly across racial/ethnic and age groups. Compared with a 1.8% enrollment fraction among white patients, lower enrollment fractions were noted in Hispanic (1.3%; odds ratio [OR] vs whites, 0.72; 95% confidence interval [CI], 0.68-0.77; P<.001) and black (1.3%; OR, 0.71; 95% CI, 0.68-0.74; P<.001) patients. There was a strong relationship between age and enrollment fraction, with trial participants 30 to 64 years of age representing 3.0% of incident cancer patients in that age group, in comparison to 1.3% of 65- to 74-year-old patients and 0.5% of patients 75 years of age and older. This inverse relationship between age and trial enrollment fraction was consistent across racial and ethnic groups. Although the total number of trial participants increased during our study period, the representation of racial and ethnic minorities decreased. In comparison to whites, after adjusting for age, cancer type, and sex, patients enrolled in 2000 through 2002 were 24% less likely to be black (adjusted relative risk ratio, 0.76; 95% CI, 0.65-0.89; P<.001). Men were more likely than women to enroll in colorectal cancer trials (enrollment fractions: 2.1% vs 1.6%, respectively; OR, 1.30; 95% CI, 1.24-1.35; P<.001) and lung cancer trials (enrollment fractions: 0.9% vs 0.7%, respectively; OR, 1.23; 95% CI, 1.16-1.31; P<.001).Enrollment in cancer trials is low for all patient groups. Racial and ethnic minorities, women, and the elderly were less likely to enroll in cooperative group cancer trials than were whites, men, and younger patients, respectively. The proportion of trial participants who are black has declined in recent years."
15173266,No," Chris Bain, Graham A Colditz",Lung cancer rates in men and women with comparable histories of smoking.,Journal of the National Cancer Institute,2004 Jun 2,Epidemiology,Human,85693,"Recent case-control studies suggest that, given equal smoking exposure, women may have a higher relative risk of developing lung cancer than men. Despite prospective data that conflict with this hypothesis, mechanistic studies to find a biologic basis for a sex difference continue.We addressed the hypothesis directly by analyzing prospective data from former and current smokers in two large cohorts--the Nurses' Health Study of women and the Health Professionals Follow-up Study of men. We calculated incidence rates and hazard ratios of lung cancer in women compared with men, adjusting for age, number of cigarettes smoked per day, age at start of smoking, and time since quitting, using Cox proportional hazards models. We also reviewed published results from prospective analyses.From 1986 through 2000, 955 and 311 primary lung cancers were identified among 60 296 women and 25 397 men, respectively, who ranged in age from 40 to 79 years. Incidence rates per 100 000 person-years for women and men were 253 and 232, respectively, among current smokers and 81 and 73, respectively, among former smokers. The hazard ratio in women ever smokers compared with men was 1.11 (95% confidence interval = 0.95 to 1.31). Six published prospective cohort studies allowed assessment of comparative susceptibility to lung cancer by sex. None supported an excess risk of lung cancer for women.Women do not appear to have a greater susceptibility to lung cancer than men, given equal smoking exposure. Research should be focused on enhancing preventive interventions for all."
15173266,Yes," Chris Bain,",Lung cancer rates in men and women with comparable histories of smoking.,Journal of the National Cancer Institute,2004 Jun 2,Review,Human,85693,"Recent case-control studies suggest that, given equal smoking exposure, women may have a higher relative risk of developing lung cancer than men. Despite prospective data that conflict with this hypothesis, mechanistic studies to find a biologic basis for a sex difference continue.We addressed the hypothesis directly by analyzing prospective data from former and current smokers in two large cohorts--the Nurses' Health Study of women and the Health Professionals Follow-up Study of men. We calculated incidence rates and hazard ratios of lung cancer in women compared with men, adjusting for age, number of cigarettes smoked per day, age at start of smoking, and time since quitting, using Cox proportional hazards models. We also reviewed published results from prospective analyses.From 1986 through 2000, 955 and 311 primary lung cancers were identified among 60 296 women and 25 397 men, respectively, who ranged in age from 40 to 79 years. Incidence rates per 100 000 person-years for women and men were 253 and 232, respectively, among current smokers and 81 and 73, respectively, among former smokers. The hazard ratio in women ever smokers compared with men was 1.11 (95% confidence interval = 0.95 to 1.31). Six published prospective cohort studies allowed assessment of comparative susceptibility to lung cancer by sex. None supported an excess risk of lung cancer for women.Women do not appear to have a greater susceptibility to lung cancer than men, given equal smoking exposure. Research should be focused on enhancing preventive interventions for all."
15099898,Yes," M Patricia Rivera, Diane E Stover",Gender and lung cancer.,Clinics in chest medicine,2004 Jun,Review,Human,na,"Accumulating data suggest that the risks for development of lung cancer are different in women compared with men. An increased susceptibility in women to the adverse effects of tobacco may be due to higher levels of DNA adducts, decreased DNA repair capacity, increased frequency of mutations in tumor suppressor genes, and hormonal differences. There are many sex and gender differences in lung cancer presentation, including a greater proportion of adenocarcinoma among women, a greater representation of women in cohorts of younger patients who have lung cancer, and women who do not smoke are more likely to be diagnosed with lung cancer than men. When guidelines for screening, preventive therapies, and treatment options for lung cancer are outlined these differences should be considered."
15099898,Yes," M Patricia Rivera,",Gender and lung cancer.,Clinics in chest medicine,2004 Jun,Review,Human,n.a.,"Accumulating data suggest that the risks for development of lung cancer are different in women compared with men. An increased susceptibility in women to the adverse effects of tobacco may be due to higher levels of DNA adducts, decreased DNA repair capacity, increased frequency of mutations in tumor suppressor genes, and hormonal differences. There are many sex and gender differences in lung cancer presentation, including a greater proportion of adenocarcinoma among women, a greater representation of women in cohorts of younger patients who have lung cancer, and women who do not smoke are more likely to be diagnosed with lung cancer than men. When guidelines for screening, preventive therapies, and treatment options for lung cancer are outlined these differences should be considered."
15223430,No," Antonio L Visbal, Ping Yang","Gender differences in non-small-cell lung cancer survival: an analysis of 4,618 patients diagnosed between 1997 and 2002.",The Annals of thoracic surgery,2004 Jul,Outcomes,Human,4618,"Gender has been reported as a predictor for nonsmall cell lung cancer (NSCLC) survival. Most of the reports are limited to selected groups of patients. The magnitude of gender effect on NSCLC survival across disease stage, tumor histology, and therapies needs to be further characterized.A cohort of 4,618 patients diagnosed with NSCLC was prospectively enrolled and actively followed. Vital status of each patient was verified through multiple complementary sources. Cox proportional hazards models were developed to compare postdiagnosis survival between genders adjusting for age at diagnosis, tumor histology and grade, stage, pack-years smoked, and treatment received (resection, radiation, or chemotherapy).There were 2,724 men (59%) and 1,894 women (41%), with a median age at diagnosis of 68 years in men and 66 in women (p < 0.01). More men smoked and were heavier smokers than women. Adenocarcinoma was the most frequent histology in both genders. No difference was found in stage and treatment between genders. The estimated survival in men was 51% (95% CI: 49%, 53%) and 15% (95% CI: 12%, 17%) at one and five years, respectively, and in women was 60% (95% CI: 58%, 62%) and 19% (95% CI: 16%, 22%). Men were at a significantly increased risk of mortality compared to women following a diagnosis of NSCLC (adjusted relative risk: 1.20, 95% CI: 1.11, 1.30), particularly for patients with stage III/IV disease or adenocarcinoma.Male gender is confirmed to be an independent unfavorable prognostic indicator for NSCLC survival."
15223430,No," Antonio L Visbal,","Gender differences in non-small-cell lung cancer survival: an analysis of 4,618 patients diagnosed between 1997 and 2002.",The Annals of thoracic surgery,2004 Jul,Outcomes,Human,4618,"Gender has been reported as a predictor for nonsmall cell lung cancer (NSCLC) survival. Most of the reports are limited to selected groups of patients. The magnitude of gender effect on NSCLC survival across disease stage, tumor histology, and therapies needs to be further characterized.A cohort of 4,618 patients diagnosed with NSCLC was prospectively enrolled and actively followed. Vital status of each patient was verified through multiple complementary sources. Cox proportional hazards models were developed to compare postdiagnosis survival between genders adjusting for age at diagnosis, tumor histology and grade, stage, pack-years smoked, and treatment received (resection, radiation, or chemotherapy).There were 2,724 men (59%) and 1,894 women (41%), with a median age at diagnosis of 68 years in men and 66 in women (p < 0.01). More men smoked and were heavier smokers than women. Adenocarcinoma was the most frequent histology in both genders. No difference was found in stage and treatment between genders. The estimated survival in men was 51% (95% CI: 49%, 53%) and 15% (95% CI: 12%, 17%) at one and five years, respectively, and in women was 60% (95% CI: 58%, 62%) and 19% (95% CI: 16%, 22%). Men were at a significantly increased risk of mortality compared to women following a diagnosis of NSCLC (adjusted relative risk: 1.20, 95% CI: 1.11, 1.30), particularly for patients with stage III/IV disease or adenocarcinoma.Male gender is confirmed to be an independent unfavorable prognostic indicator for NSCLC survival."
15006274,No," Neely Kazerouni, David M Mannino","Sex differences in COPD and lung cancer mortality trends--United States, 1968-1999.",Journal of women's health (2002),2004 Jan-Feb,Outcomes,Human,na,"Cigarette smoking by U.S. women in the 1940s and 1950s caused large increases in smoking-related lung disease among women. To determine the magnitude of these increases, we compared the mortality trends for males and females in the United States for chronic obstructive pulmonary disease (COPD) and lung cancer for 1968-1999.We used the national mortality data files compiled by the National Center for Health Statistics of the CDC and U.S. census data to calculate age-adjusted (2000) death rates for COPD, lung cancer, and all causes.COPD death rate for females increased by 382% from 1968 through 1999, whereas for males it increased by 27% during the same period. As a result, the COPD death rate for U.S. females is approaching that for males. The lung cancer death rate for females increased by 266% from 1968 to 1999, whereas for males, it increased by 15%.Physicians, women, and groups interested in women's health issues need to be aware of these trends and target prevention strategies toward females."
