Pubmed_ID,Review,Author,Title,Journal,Year,Subject,Species,Nr patients,Unnamed: 10,abstract
11867033,No," Tobias Heer, Jochen Senges",Gender differences in acute myocardial infarction in the era of reperfusion (the MITRA registry).,The American journal of cardiology,2002 Mar 1,Management,Human,6067,,"There is conflicting information about gender differences in presentation, treatment, and outcome after acute ST elevation myocardial infarction (STEMI) in the era of thrombolytic therapy and primary percutaneous coronary intervention. From June 1994 to January 1997, we enrolled 6,067 consecutive patients with STEMI admitted to 54 hospitals in southwest Germany in the Maximal Individual TheRapy of Acute myocardial infarction (MITRA), a community-based registry. Women were 9 years older than men, more often had hypertension, diabetes mellitus, and congestive heart failure, and had a history of previous myocardial infarction less often. Women had a longer prehospital delay (45 minutes), had anterior wall infarction more often (odds ratio [OR] 1.21; 95% confidence interval [CI] 1.08 to 1.36), and received reperfusion therapy less often (OR 0.83; 95% CI 0.74 to 0.94). The percentage of patients who were eligible for thrombolysis and received no reperfusion was higher in women (OR 1.7; 95% CI 1.56 to 1.89). Women had recurrent angina (OR 1.45; 95% CI 1.23 to 1.71) and congestive heart failure (OR 1.26; 95% CI 1.01 to 1.56) more often. There was a trend toward a higher hospital mortality in women (age-adjusted OR 1.16, 95% CI 0.99 to 1.35; multivariate OR 1.21, 95% CI 0.96 to 1.51), but there was no gender difference in long-term mortality after multivariate analysis (age-adjusted OR 0.95, 95% CI 0.78 to 1.15; multivariate OR 0.93, 95% CI 0.72 to 1.19). Thus, women with STEMI receive reperfusion therapy less often than men. They experience recurrent angina and congestive heart failure more often during their hospital stay. The age-adjusted long-term mortality is not different between men and women, but there is a trend for a higher short-term mortality in women."
11886483,No," V Lundberg, K Asplund",Exploring sex differences in case fatality in acute myocardial infarction or coronary death events in the northern Sweden MONICA Project.,Journal of internal medicine,2002 Mar,Management,Human,3152,,"To investigate sex differences in reaching diagnosis, medical management and case fatality (CF) in acute myocardial infarction (AMI) in the population aged 35-64 years in northern Sweden.Within the framework of the World Health Organization Multinational Monitoring of Trends and Determinants in Cardiovascular Diseases (MONICA) Project, definite AMI was monitored in people aged 35-64 years from 1989 through 1995 (target population 510 000 in 1991).In a population based coronary register, all coronary events were recorded in nine hospitals in 1989-95.The number of events included in the definite coronary myocardial infarction register was 2483 men and 669 women. On admission, a higher proportion of men with definite AMI had chest pain or ECG changes typical for AMI (P < 0.0001). Disagreement between clinical diagnosis and classification by MONICA criteria occurred more often in women (P=0.008). A significantly higher proportion of men was admitted in the coronary care unit and they were significantly more often treated with thrombolytics, nitroglycerine, beta-blockers, or antiplatelet agents. Women received significantly more diuretics, inotropics or calcium antagonists. Diabetes, conferring a worse prognosis, was more common in women (20 vs. 15%; P=0.003). Prehospital CF was significantly higher in men (24.1 vs. 18.3%; P=0.005), but in patients treated in hospital, the CF was significantly lower in men (12.7 vs. 21.2%; P < 0.001). Total CF was equal in men and women.Several factors contributing to the excess in-hospital CF in women were identified, including greater problems in diagnosis of AMI in women which may be one of the reasons for less intensive treatment in women. Differences in co-morbidity, most notably diabetes and medical treatment between men and women with acute AMI may also have played a part."
12084587,No," D A Alter, J V Tu",Biology or bias: practice patterns and long-term outcomes for men and women with acute myocardial infarction.,Journal of the American College of Cardiology,2002 Jun 19,Outcomes,Human,25697,,"The goal of our study was to examine how age and gender affect the use of coronary angiography and the intensity of cardiac follow-up care within the first year after acute myocardial infarction (AMI). Another objective was to evaluate the association of age, gender and treatment intensity with five-year survival after AMI.Utilization rates of specialized cardiac services inversely correlate with age. Gender-specific practice patterns may also vary with age in a manner similar to known age-gender survival differences after AMI.Using linked population-based administrative data, we examined the association of age and gender with treatment intensity and long-term survival among 25,697 patients hospitalized with AMI in Ontario between April 1, 1992, and December 31, 1993. A Cox proportional hazards model was used to adjust for socioeconomic status, illness severity, attending physician specialty and admitting hospital characteristics.After adjusting for baseline differences, the relative rates of angiography and follow-up specialist care for women relative to men, respectively, fell 17.5% (95% confidence interval [CI], 13.6 to 21.3, p < 0.001) and 10.2% (95% CI, 7.1 to 13.2, p < 0.001) for every 10-year increase in age. Conversely, long-term AMI survival rates in women relative to men improved with increasing age, such that the relative survival in women rose 14.2% (95% CI, 10.1 to 17.5, p < 0.001) for every 10-year age increase.Gender differences in the intensity of invasive testing and follow-up care are strongly age-specific. While care becomes progressively less aggressive among older women relative to men, survival advantages track in the opposite direction, with older women clearly favored. These findings suggest that biology is likely to remain the main determinant of long-term survival after AMI for women."
12122387,Yes," Holli A DeVon, Julie Johnson Zerwic",Symptoms of acute coronary syndromes: are there gender differences? A review of the literature.,Heart & lung : the journal of critical care,2002 Jul-Aug,Review,Human,,,"Evidence has begun to accumulate that suggests there may be gender differences in the presenting symptoms of acute coronary syndromes (ACS). Identification of gender differences has implications for both health care providers and the general public. Women should be instructed as to the symptoms expected with ACS on the basis of evidence obtained from studies that include both sexes. Twelve studies that identified symptoms of ACS for both women and men were identified through a review of the literature. In several of the studies, which included all types of ACS, women had significantly more back and jaw pain, nausea and/or vomiting, dyspnea, indigestion, and palpitations. In a number of the studies, which solely sampled patients with acute myocardial infarction, women demonstrated more back, jaw, and neck pain; nausea and/or vomiting; dyspnea; palpitations; indigestion; dizziness; fatigue; loss of appetite; and syncope. Men reported more chest pain and diaphoresis in the myocardial infarction sample. Results of these studies showed that women and men experienced the same symptoms with ACS. However, in some studies there were gender differences in the proportion of symptoms. Given the current state of the science, definitive conclusions regarding gender differences in the symptoms of ACS cannot be drawn. Further study is urgently needed to clarify and expand on these findings."
12108601,No," Véronique L Roger, Bernard J Gersh",Sex differences in evaluation and outcome after stress testing.,Mayo Clinic proceedings. Mayo Clinic,2002 Jul,Management,Human,3546,,"To examine sex differences in evaluation and outcome after stress testing for coronary artery disease (CAD) in a geographically defined cohort.Subjects were residents of Olmsted County, Minnesota, who underwent an initial stress test between January 1, 1987, and December 31, 1990. End points included referral for coronary angiography, death, and cardiac events, defined as cardiac death, nonfatal myocardial infarction, or congestive heart failure.A total of 2276 men and 1270 women under went stress tests. Women were older and had more risk factors and comorbidities (P < .05). Among persons without documented CAD (86% of the cohort), the median probability of CAD was 11% (interquartile range, 5%-25%) for men and 8% (interquartile range, 2%-31%) for women (P < .001). Within 6 months after stress testing, 9% of men and 7% of women underwent coronary angiography. Among persons without documented CAD, there was no sex difference in referral for angiography when the stress test result was negative. When the test result was positive, men were more likely to be referred for angiography (adjusted odds ratio [OR] for male sex, 2.02; 95% confidence interval [CI], 1.21-3.38; P = .008). After adjusting for the predicted probability of CAD, this association was no longer detected (adjusted OR for male sex, 0.67; 95% CI, 0.26-1.73; P = .41). Among persons with documented CAD, no sex difference was noted. After a mean +/- SD follow-up of 7.6 +/- 2.7 years and among persons without documented CAD, male sex was associated with a higher adjusted risk of death (relative risk for male sex, 1.40; 95% CI, 1.05-1.86; P = .02) and cardiac events (relative risk for male sex, 1.67; 95% CI, 1.24-2.26; P < .001). Among persons with documented CAD, no sex difference in outcome was noted.These population-based data indicate that, when the diagnosis of CAD was not established, there was a greater use of angiography among men with positive stress test results, which could be attributed to the increased probability of CAD in men. In the absence of documented CAD, men fared worse than women, with an increase in the risk of death and cardiac events. Among persons with documented CAD, no sex difference in use of angiography and outcome was noted."
12094195,No," Kunihiko Matsui, Masakiyo Nobuyoshi",Impact of sex and its interaction with age on the management of and outcome for patients with acute myocardial infarction in 4 Japanese hospitals.,American heart journal,2002 Jul,Management,Human,828,,"Several studies from the United States and from European countries have detected sex and age differences in clinical characteristics, management, and outcomes of acute myocardial infarction. The aim of this study was to determine how sex and age influence the management of and outcome for patients with acute myocardial infarction in Japan.A retrospective cohort study was performed by means of patient chart review at 4 teaching hospitals in Japan. There was a total of 482 patients (136 females [28%], 346 males [72%]) admitted consecutively with a diagnosis of acute myocardial infarction between July, 1995 and June, 1996.Female patients were older and had more comorbid diseases than male patients. Female patients also tended to have more cardiac complications during hospitalization and a greater 30-day mortality (10% vs 4%, P <.05). After adjustment for baseline characteristics and age/sex interaction, it was found that female patients were less likely to undergo thrombolytic therapy, cardiac catheterization, or revascularization, and they had a greater 30-day mortality. These sex differences in cardiac catheterization and revascularization were more pronounced for older patients. On the other hand, the sex differences in 30-day mortality were greater for younger patients.Our data suggest that cardiac catheterization, revascularization and 30-day mortality may have been related to patient sex and age, but further study is needed."
11996869,No," Sylvie Cossette, François Lespérance",Nursing approaches to reducing psychological distress in men and women recovering from myocardial infarction.,International journal of nursing studies,2002 Jul,Outcomes,Human,441,,"This paper examines the types of nursing approaches associated with reductions in psychological distress in post-myocardial infarction patients (n=275 men; 156 women) who took part in a home-based psychosocial nursing Intervention program (Montreal Heart Attack Readjustment Trial). We found that three types of emotionally supportive approaches including reassurance/encouragement, listening and the provision of advice varied in their links to reduction in distress depending on patients' types of concerns. There were also gender differences in the way directive and collaborative intervention approaches were related to changes in distress."
11779263,No," Julinda Mehilli, Albert Schömig",Sex-based analysis of outcome in patients with acute myocardial infarction treated predominantly with percutaneous coronary intervention.,JAMA : the journal of the American Medical Association,2002 Jan 9,Management,Human,1937,,"A higher mortality risk for women with acute myocardial infarction (AMI) is a common finding in studies that compare the postinfarction outcome of women vs men. It is not clear, however, whether sex is an independent predictor of death among patients systematically treated with aggressive reperfusion and medical strategies.To assess the impact of patient's sex on outcome in a consecutive series of patients with AMI treated with a reperfusion strategy largely based on percutaneous coronary interventions.Inception cohort of 1937 patients (502 women and 1435 men) who were admitted with a diagnosis of AMI to a tertiary referral institution between January 1995 and December 2000.Mortality at 1 year after AMI.Compared with men, women were older (70 vs 61 years; P<.001) and had known diabetes or hypertension more often. Both men and women received essentially identical therapy with the majority of patients (86%) receiving reperfusion therapy via percutaneous coronary interventions. There were no significant differences in 1-year Kaplan-Meier death rates with 13.8% (68 cases) among women and 12.9% (184 cases) among men (unadjusted hazard ratio, 1.06; 95% confidence interval, 0.80-1.39; P =.70). After age adjustment, women had a lower risk of death (hazard ratio, 0.65; 95% confidence interval, 0.49-0.87; P =.004).Despite their more advanced age and greater prevalence of diabetes or hypertension, women with AMI who were treated with a reperfusion strategy largely based on percutaneous coronary interventions show a similar outcome as men."
11812552,No," Eric Boersma, Maarten L Simoons",Platelet glycoprotein IIb/IIIa inhibitors in acute coronary syndromes: a meta-analysis of all major randomised clinical trials.,Lancet,2002 Jan 19,Management,Human,31402,,"Platelet glycoprotein IIb/IIIa inhibitors have been shown to reduce cardiac complications in patients undergoing percutaneous coronary intervention. The clinical efficacy of these drugs in acute coronary syndromes, however, is still unclear. We did a meta-analysis of all large randomised trials designed to study the clinical efficacy and safety of glycoprotein IIb/IIIa inhibitors in patients with acute coronary syndromes who were not routinely scheduled to undergo early coronary revascularisation.Inclusion criteria were: randomisation of patients with acute coronary syndromes but without persistent ST elevation; comparison of a glycoprotein IIb/IIIa inhibitor with placebo or control therapy; non-recommendation of early coronary revascularisation during study-drug infusion; and enrollment of at least 1000 patients. Data on individual patients were obtained from all participants in these trials.Six trials, enrolling 31402 patients, fulfilled the inclusion criteria. 30 days after randomisation, 3530 (11.2%) patients died or developed a myocardial infarction. At 30 days, a 9% reduction in the odds of death or myocardial infarction was seen with glycoprotein IIb/IIIa inhibitors compared with placebo or control (10.8% [1980/18297] vs 11.8% [1550/13105] events; odds ratio 0.91 [95% CI 0.84-0.98]; p=0.015). The relative treatment benefit was similar in subgroups of patients according to important clinical baseline characteristics; hence, the absolute treatment benefit was largest in high-risk patients. An unexpected and significant interaction was seen between sex and allocated treatment, with a treatment benefit in men (0.81 [0.75-0.89] but not in women (1.15 [1.01-1.30]). However, once patients were stratified according to troponin concentration, there was no evidence of a sex difference in treatment response, and a risk reduction was seen in men and women with raised troponin concentrations. Major bleeding complications were increased by glycoprotein IIb/IIIa inhibitors (2.4% [445/18297] vs 1.4% [180/13105]; p<0.0001), but intracranial bleeding was not (16 [0.09%] vs 8 [0.06%]; p=0.40).Glycoprotein IIb/IIIa inhibitors reduce the occurrence of death or myocardial infarction in patients with acute coronary syndromes not routinely scheduled for early revascularisation. The event reduction is greatest in patients at high risk of thrombotic complications. Treatment with a glycoprotein IIb/IIIa inhibitor might therefore be considered especially in such patients early after admission, and continued until a decision about early coronary revascularisation has been made."
11849861,No," Adelaide M Arruda-Olson, Patricia A Pellikka","Prognostic value of exercise echocardiography in 5,798 patients: is there a gender difference?",Journal of the American College of Cardiology,2002 Feb 20,Management,Human,5798,,"This study was designed to determine the effect of gender on the prognostic value of exercise echocardiography.Limited information exists regarding gender differences in prognostic value of exercise echocardiography.We obtained follow-up (3.2 +/- 1.7 years) in 5,798 consecutive patients who underwent exercise echocardiography for evaluation of known or suspected coronary artery disease.There were 3,322 men (mean age 62 +/- 12 years) and 2,476 women (mean age 62 +/- 12 years) (p = 0.7). New or worsening wall motion abnormalities developed with exercise in 35% of men and 25% of women (p = 0.001). Cardiac events, including cardiac death (107 patients) and nonfatal myocardial infarction (148 patients), occurred in 5.3% of men and 3.1% of women (p = 0.001). Addition of the percentage of ischemic segments to the clinical and rest echocardiographic model provided incremental information in predicting cardiac events for both men (chi(2) = 137 to 143, p = 0.014) and women (chi(2) = 72 to 76, p = 0.046). By multivariate analysis, exercise electrocardiographic and exercise echocardiographic predictors of cardiac events in both men and women were workload and exercise wall motion score index. There was no significant interaction effect of rest echocardiography (p = 0.79), exercise electrocardiography (p = 0.38) or exercise echocardiography (p = 0.67) with gender.Although cardiac events occurred more frequently in men, the incremental value of exercise echocardiography was comparable in both genders. Of all exercise electrocardiographic and exercise echocardiographic variables, workload and exercise wall motion score index had the strongest association with outcome. The results of exercise echocardiography have comparable implications in both men and women."
12486430,No," Saif S Rathore, Harlan M Krumholz",Race and sex differences in the refusal of cardiac catheterization among elderly patients hospitalized with acute myocardial infarction.,American heart journal,2002 Dec,Management,Human,74745,,"Prior studies have reported race and sex differences in cardiac catheterization use after acute myocardial infarction (AMI). It is unclear whether race or sex differences in procedure refusal may contribute to this difference. We sought to determine whether cardiac catheterization refusal rates differ by patient race or sex.We evaluated medical records of 74,745 Medicare beneficiaries hospitalized for AMI between January 1994 and February 1996 to ascertain refusal of cardiac catheterization during hospitalization. Patient race and sex were evaluated for their association with cardiac catheterization refusal adjusting for patient, physician, and hospital characteristics.The cardiac catheterization refusal rate in the overall cohort was 2.92% (95% CI 2.80%-3.04%). Race and sex differences in cardiac catheterization were observed after multivariate adjustment, with white women (odds ratio [OR] 1.28), black men (OR 1.34), and black women (OR 1.37) more likely to refuse cardiac catheterization than white men (OR 1.00). Relative differences in refusal were associated with only modest absolute differences in risk-standardized rates of cardiac catheterization refusal; rates were lowest for white men (2.55%), and higher for white women (3.21%), black men (3.36%), and black women (3.38%, P <.001 for global comparison).Patient race and sex were associated with cardiac catheterization refusal among elderly patients hospitalized with AMI. However, absolute race and sex differences in rates of procedure refusal were small, suggesting that race and sex differences in cardiac catheterization refusal provide only a partial explanation of observed differences in cardiac procedure use."
12208378,No," Paul A Heidenreich, Mark McClellan",Racial and sex differences in refusal of coronary angiography.,The American journal of medicine,2002 Aug 15,Management,Human,2881,,"To determine the effect of patient refusal on racial and sex differences in the use of coronary angiography and in outcomes among elderly patients with acute myocardial infarction.We included Medicare beneficiary patients admitted to hospitals performing coronary angiography from February 1994 through July 1995. In-hospital use and refusal of coronary angiography were determined, and adjusted for patient, hospital, and physician characteristics.Of 124,691 patients, 53,671 (43%) underwent angiography during hospitalization and 2881 (2.3%) refused. Patients refusing angiography were more likely to be female (odds ratio [OR] = 1.37; 95% confidence interval [CI]: 1.23 to 1.53), black (OR = 1.26 vs. whites; 95% CI: 1.02 to 1.56), and older (OR = 2.25 per 10-year increase; 95% CI: 2.05 to 2.43) than patients who underwent angiography. Angiography use was lower in blacks (OR = 0.78; 95% CI: 0.72 to 0.83) than in whites, and lower in women (OR = 0.83; 95% CI: 0.80 to 0.86) than in men. Increased refusal explained 6% (95% CI: -3% to 15%) of the difference in angiography use between whites and blacks, and 16% (95% CI: 10% to 22%) of the difference between men and women. After adjustment for patient characteristics, refusal of angiography was not associated with worse survival at 1 year (OR = 0.99; 95% CI: 0.82 to 1.20).Among Medicare beneficiaries, elderly female and black patients are more likely to refuse angiography than are male and white patients. However, patient refusal is uncommon and accounts for only a small fraction of the racial and sex differences in use of angiography after myocardial infarction."
11896138,No," R Peter,",Psychosocial work environment and myocardial infarction: improving risk estimation by combining two complementary job stress models in the SHEEP Study.,Journal of epidemiology and community health,2002 Apr,Epidemiology,Human,2098,,"Associations between two alternative formulations of job stress derived from the effort-reward imbalance and the job strain model and first non-fatal acute myocardial infarction were studied. Whereas the job strain model concentrates on situational (extrinsic) characteristics the effort-reward imbalance model analyses distinct person (intrinsic) characteristics in addition to situational ones. In view of these conceptual differences the hypothesis was tested that combining information from the two models improves the risk estimation of acute myocardial infarction.951 male and female myocardial infarction cases and 1147 referents aged 45-64 years of The Stockholm Heart Epidemiology (SHEEP) case-control study underwent a clinical examination. Information on job stress and health adverse behaviours was derived from standardised questionnaires.Multivariate analysis showed moderately increased odds ratios for either model. Yet, with respect to the effort-reward imbalance model gender specific effects were found: in men the extrinsic component contributed to risk estimation, whereas this was the case with the intrinsic component in women. Controlling each job stress model for the other in order to test the independent effect of either approach did not show systematically increased odds ratios. An improved estimation of acute myocardial infarction risk resulted from combining information from the two models by defining groups characterised by simultaneous exposure to effort-reward imbalance and job strain (men: odds ratio 2.02 (95% confidence intervals (CI) 1.34 to 3.07); women odds ratio 2.19 (95% CI 1.11 to 4.28)).Findings show an improved risk estimation of acute myocardial infarction by combining information from the two job stress models under study. Moreover, gender specific effects of the two components of the effort-reward imbalance model were observed."
12201626,No," N Ranjith, B R Winkelmann",Acute myocardial infarction in a young South African Indian-based population: patient characteristics on admission and gender-specific risk factor prevalence.,Current medical research and opinion,2002,Epidemiology,Human,245,,"Myocardial infarction (MI) is a complex disease caused by interaction of a number of genetic and environmental factors. This disease has reached epidemic proportions in South African Indian descendants. The aim of this study was to survey the prevalence of coronary heart disease risk factors in a sub-group of young Indian patients (< or = 45 years) who presented to the Coronary Care Unit at the R. K. Khan Hospital in Durban, a major referral centre for patients with acute MI in the province of Natal.A total of 245 patients < or = 45 years of age were recruited from patients consecutively admitted to the Coronary Care Unit at the R. K. Khan Hospital, Durban, KwaZulu Natal, South Africa between 1996 and 1999 with a diagnosis of acute MI. All patients were of Indian origin living in the Durban area in the province of KwaZulu-Natal. Demographic and risk factor data were obtained from all patients and included anthropometric measures, family history and the traditional cardiovascular risk factor assessment (smoking, lipids, hypertension, and diabetes mellitus). Clinical data included in-hospital presentation, management and complications and angiographic classification of coronary atherosclerosis. The most prevalent risk factors were previous: smoking (74%), and hypertriglyceridaemia (54%). Only 14% of the population presenting with an acute MI were women. Smoking was more common among men (81%) than in women (35%). Abnormal high density lipoprotein (HDL) cholesterol levels were detected in 38% of the patients with a dear gender difference: 43% and 9%, in men and women, respectively. In contrast hypertension was more prevalent in young women with MI than in men: 38% and 19%, respectively. Coronary angiography was performed in 79 patients on admission; a single vessel stenosis was found in 28%, two vessel disease in 20% and triple vessel disease in 52%, respectively. On admission, 92% of patients were in Killip class I. Overt heart failure and cardiogenic shock were uncommon and were seen in 3.3% and 0.8%, respectively. Patients who received thrombolytic therapy had fewer complications (8%) compared to those who did not (11%). However, the difference towards a benefit of thrombolysis did not reach significance. Recurrent angina (6%) was the commonest complication, while ventricular arrhythmias were observed in 2% of patients. There was a strong familial link: 54% of the patients had a family background of coronary heart disease (CHD) while 42% and 41% had family members who suffered from diabetes mellitus and hypertension, respectively.Smoking and dyslipidaemia (predominantly hypertriglyceridaemia, and low HDL-cholesterol) were the most common cardiovascular risk factors of MI in young South African Indians. A strong familial link was observed not only for a history of CHD/MI, but also for hypertension and diabetes mellitus, supporting a genetic basis for the development of premature CHD. Therefore, further analysis of potential genetic factors such as variance of genes involved in vascular homeostasis, haemostatic factors, lipid metabolism and other metabolic factors seems warranted."
12446190,Yes,"Karciogcarolu O, Aslan O ",Gender differences in the management and survival of patients with acute myocardial infarction.,European journal of internal medicine,2002,Review,Human,na,,"Coronary heart disease (CHD) and specifically acute myocardial infarction (AMI) are the most common causes of death among both men and women throughout the world. Although CHD mortality rates have been halved in many developed countries in recent decades, some studies have pointed out significant differences regarding time-related tendencies of mortality between the sexes. This paper briefly reviews factors related to post-AMI survival and possible reasons for inequalities in survival benefit between men and women after AMI. Presentation of AMI also exhibits differences with regard to sex, and this has some effect on patient care and on mortality from the disease. CHD morbidity and mortality rates vary with socioeconomic deprivation and social patterning in most industrialized countries. Several studies have indicated that women sustaining AMI have a higher mortality than men. Although AMI affects men in greater numbers, the short-term outcomes for women are worse. Studies suggest that, over the longer term, the mortality risk for women is lower than, or similar to, that for men. It is still a major problem that in-hospital case fatality and morbidity rates in the post-infarction period are higher for women, despite lower rates of administration of thrombolytics and catheterization. Patients admitted to the hospital with an AMI should be offered optimal treatment, irrespective of age or sex."
11579348,No," F Spencer, J M Gore",Decade-long trends (1986 to 1997) in the medical treatment of patients with acute myocardial infarction: A community-wide perspective.,American heart journal,2001 Oct,Management,Human,437000,,"Although there are an increasing number and variety of medications available for the treatment of patients with acute myocardial infarction (AMI), few data are available describing recent, and changes over time in, use of different cardiac medications in patients with AMI from a more generalizable, community-wide perspective. Moreover, it is unclear whether the demographic and clinical profile of patients receiving these agents is similar or varies according to the type of agent prescribed.The purpose of this study was to examine recent patterns and changes over a decade-long period (1986 to 1997) in the use of cardiac medications during the acute hospitalization and at the time of hospital discharge in metropolitan Worcester, Mass, residents (1990 census estimate, 437,000) hospitalized with confirmed AMI. There was a marked increase in the use of angiotensin-converting enzyme inhibitors, aspirin, beta-blockers, lipid-lowering agents, and thrombolytic therapy between 1986 and 1997. The use of calcium antagonists, lidocaine, and other antiarrhythmic agents declined over this period. Similar trends were observed in the use of these agents in hospital survivors at the time of hospital discharge. Patient age, presence of comorbidities, and AMI-associated characteristics influenced the use of these therapies; sex differences in the use of several of these medications were also noted.The results of this population-based observational study provide insights into changing prescribing patterns in the hospital treatment of patients with AMI. Despite encouraging increases in the use of several of these agents, considerable opportunities for increased utilization remain."
11767809,No," C F Mendes de Leon,Collective=Enhancing Recovery in Coronary Heart Disease (ENRICHD) Pilot Study",Psychosocial characteristics after acute myocardial infarction: the ENRICHD pilot study. Enhancing Recovery in Coronary Heart Disease.,Journal of cardiopulmonary rehabilitation,2001 Nov-Dec,Outcomes,Human,88,,"Psychosocial factors, such as emotional distress and social isolation, have been increasingly recognized as important risk factors for patients' recovery from acute myocardial infarction (AMI). This study examined age, gender, and ethnic differences in depression and general distress, social support, and health-related quality of life after AMI.Data came from a series of 88 patients aged 62.1 +/- 14.2 years (46% female) who were hospitalized for AMI at eight different US clinical centers participating in the Enhancing Recovery in Coronary Heart Disease (ENRICHD) Pilot Study. Standardized psychometric measures were administered to assess three psychosocial domains: (1) depression and general distress (mental health functioning), (2) social support, and (3) health-related quality of life. Multivariate analysis of variance was used to examine the effects of age, gender, and ethnic differences in each of the three psychosocial domains.Female patients reported higher levels of depression and distress compared with male patients (P = .040). Gender differences in mental health functioning differed by age (P = .046), with the greatest differences observed among younger female patients. Older patients (P = .014) and female patients (P = .025) reported lower levels of social support compared with younger and male patients, respectively. Minority patients did not differ from nonminority patients in mental health functioning or social support, and there were no significant differences in post-AMI quality of life on the basis of age, gender, or ethnicity.The psychosocial risk profile after AMI may be different for male and female patients, and interventions may need to take account of each gender's specific needs."
11691514,No," S C Wong,Collective=SHOCK Investigators",Absence of gender differences in clinical outcomes in patients with cardiogenic shock complicating acute myocardial infarction. A report from the SHOCK Trial Registry.,Journal of the American College of Cardiology,2001 Nov 1,Outcomes,Human,1190,,"The aim of this study was to assess the impact of gender on clinical course and in-hospital mortality in patients with cardiogenic shock (CS) complicating acute myocardial infarction (AMI).Previous studies have demonstrated higher mortality for women compared with men with ST elevation myocardial infarctions and higher rates of CS after AMI. The influence of gender and its interaction with various treatment strategies on clinical outcomes once CS develops is unclear.Using the SHould we emergently revascularize Occluded Coronaries for cardiogenic shocK? (SHOCK) Registry database of 1,190 patients with suspected CS in the setting of AMI, we examined shock etiologies by gender. Among the 884 patients with predominant left ventricular (LV) failure, we compared the patient demographics, angiographic and hemodynamic findings, treatment approaches as well as the clinical outcomes of women versus men. This study had a 97% power to detect a 10% absolute difference in mortality by gender.Left ventricular failure was the most frequent cause of CS for both gender groups. Women in the SHOCK Registry had a significantly higher incidence of mechanical complications including ventricular septal rupture and acute severe mitral regurgitation. Among patients with predominant LV failure, women were, on average, 4.6 years older, had a higher incidence of hypertension, diabetes and a lower cardiac index. The overall mortality rate for the entire cohort was high (61%). After adjustment for differences in patient demographics and treatment approaches, there was no significant difference in in-hospital mortality between the two gender groups (odds ratio = 1.03, 95% confidence interval of 0.73 to 1.43, p = 0.88). Mortality was also similar for women and men who were selected for revascularization (44% vs. 38%, p = 0.244).Women with CS complicating AMI had more frequent adverse clinical characteristics and mechanical complications. Women derived the same benefit as men from revascularization, and gender was not independently associated with in-hospital mortality in the SHOCK Registry."
11933917,No," M Zubaid, C G Suresh",Differences in thrombolytic treatment and in-hospital mortality between women and men after acute myocardial infarction.,Japanese heart journal,2001 Nov,Outcomes,Human,356,,"There is evidence for gender differences in the treatment and outcome of acute myocardial infarction (AMI). However, little data exist about these differences in patients from the Arab Middle East. Therefore, we studied the influence of patient gender on the presentation, the use of thrombolytic therapy, and in-hospital mortality after AMI in Kuwaiti nationals. This is a retrospective study of all consecutive Kuwaiti patients admitted to the coronary care unit of a university hospital with the diagnosis of AMI between June 1994 and May 1997. A total of 89 women and 267 men were included. Women were older than men and had significantly higher rates of diabetes (72% vs 46%), hypertension (58% vs 33%) and hypercholesterolemia (80% vs 53%). Women were less likely to receive thrombolytic therapy (40% vs 62%, p=0.001). Fewer women were eligible for thrombolytic therapy (50% vs 66%, p<0.05). Of those who were eligible for thrombolysis there was no sex difference in receiving such treatment. The in-hospital mortality among women younger than 70 years was 2.5 times higher than among men in the same age group, while there was no difference in mortality between women and men aged 70 years and older. We conclude that women and men with AMI have different clinical characteristics and outcomes following AMI. There was no gender bias for the use of thrombolytic therapy. The higher in-hospital mortality in younger women, i.e. less than 70 years, compared to younger men, indicates that younger women with AMI should be considered as a high-risk group."
11350108,No," P J Schreiner, V Salomaa",Gender differences in recurrent coronary events, the FINMONICA MI register.,European heart journal,2001 May,Epidemiology,Human,4900.0,"Male gender is an established risk factor for first myocardial infarction, but some studies have suggested that among myocardial infarction survivors, women fare worse than men. Therefore, we examined the long-term prognosis of incident myocardial infarction survivors in a large, population-based MI register, addressing gender differences in mortality as well as the number of events and time intervals between recurrent events.Study subjects included 4900 men and women, aged 25-64 years, with definite or probable first myocardial infarctions who were alive 28 days after the onset of symptoms. At first myocardial infarction, women were older and more likely to be hypertensive or diabetic than men, and had a greater proportion of probable vs definite events. After adjustment for age and geographic region, men had 1.74 times the risk of fatal coronary heart disease relative to women (hazard ratio=1.63 and 1.55 for cardiovascular disease and all-cause mortality, respectively) over an average of 5.9 years of follow-up. Number and time intervals between any recurrent event--fatal and non-fatal--did not differ by gender.These data suggest that men are far more likely to have a fatal recurrent event than women despite comparable numbers of events."
